기준시간,원본시간,제목,미리보기
4일 전,4일 전,트럼프 “휴전 서명 안하면 러시아 재정 황폐하게 만들 수 있다”,"미국과 우크라이나가 마련한 ‘30일 전면 휴전안(案)’에 서명하지 않으면, 미국은 “러시아 금융에 매우 나쁜 일을 가할 수 있다”고 경고했다. 현재 유럽 국가들은 빠르면 목요일인 13일부터 일체의 전투 행위가 중단되기를 희망한다. 그러나 러시아는 지난 3년 전쟁에서 빼앗은 영토의 영구..."
4일 전,4일 전,"한화에어로, 루마니아 총리실장과 K9 현지 생산공장 건설 세부 논의",루마니아는 우크라이나 접경 국가로 지난 2022년 우크라이나 전쟁 이후 군사력을 강화하고 있다. 국내총생산(GDP)의 2% 상당을 국방비에 투입해왔다. 일리에 볼로얀 루마니아 대통령 권한 대행은 지난달 1~2년 안에 단계적으로 3%까지 늘릴 수 있다고 밝혔었다. 도널드 트럼프 미국 대통령이...
4일 전,4일 전,유가 하락세에 정제마진은 상승세 캐나다산 원유 관세 영향 긍정적,"러시아·우크라이나 종전 가능성이 커지며 러시아산 원유 공급이 원활해질 것이라는 기대감도 나온다. 미국이 수입하는 캐나다, 멕시코산 원유에 관세가 붙으면서 미국 정제설비의 가동률이 하락한 점도 국내 업계에는 호재다. 미국은 캐나다로부터 하루 400만 배럴, 멕시코에서 40만 배럴의 석유를 수입하고..."
4일 전,4일 전,"‘30일 휴전안’ 이끄는 트럼프, ‘매드맨→피스메이커’ 재평가 받을까",대통령이 우크라이나 전쟁 종식의 첫발인 ‘30일 휴전안’ 마련에 나서면서 “트럼프가 동맹의 가치를 무시하고 독재 리더들과 손잡았다”라는 주류적... 그는 지난 11일 미국과 우크라이나가 ‘30일 휴전안’을 합의해 러시아의 합의를 종용하고 있는 점을 지목하며 “유럽과 안보에 대한 트럼프...
4일 전,4일 전,[포토] 기자회견 하는 젤렌스키,볼로디미르 젤렌스키 우크라이나 대통령이 12일(현지시간) 키이우에서 기자회견을 열고 취재진의 질문에 답하고 있다. 2025.3.12 ⓒ 로이터=뉴스1
4일 전,4일 전,"NYT ""美와 좋은 관계 원하는 푸틴, 휴전 받아들일 가능성""","러시아 대변인 ""휴전, 신중하게 검토 중"" ""푸틴, 전쟁 승리·트럼프 관계 사이 고민"" 블라디미르 푸틴 러시아 대통령이 미국과 우크라이나의 30일 휴전 제안을 받아들일 가능성이 있다고 뉴욕타임스(NYT)가 12일(현지시간) 보도했다. 앞서 미국과 는 전날인 11일 사우디아라비아 제다에서 고위급 회담을..."
4일 전,4일 전,"우크라, 쿠르스크 거점 수드자 일부 퇴각…""'필요시' 계속 방어""","러시아 쿠르스크주에서 수세에 몰린 우크라이나군이 핵심 거점인 수드자에서 일부 퇴각한 것으로 알려졌다. 다만 ""필요할 경우"" 방어를 계속할 것이라고 강조했다. 올렉산드르 시르스키 우크라이나군 총사령관은 12일(현지 시간) 러시아군의 맹렬한 공세가 이어지고 있다고 확인하면서 이 같이 말했다고..."
4일 전,4일 전,[연합뉴스 이 시각 헤드라인] - 10:30,"전문보기: https://www.yna.co.kr/view/AKR20250313045452002 ■ 푸틴, 트럼프 휴전안에 딜레마…브로맨스냐 우크라전 완승이냐 도널드 트럼프 미국 대통령이 주도하는 우크라이나 휴전안에 블라디미르 푸틴 러시아 대통령이 딜레마에 빠진 것으로 관측된다. 전쟁 지속을 토대로 한 전..."
4일 전,4일 전,"삼정KPMG ""글로벌 핀테크 투자, 올해 회복 전망""","우크라이나·러시아 전쟁 등 지정학적 리스크와 거시경제 불확실성 등으로 글로벌 핀테크 기업에 대한 투자가 위축된 것으로 나타났다. 다만 올해는 생성형 인공지능(AI), 가상자산 등에서 투자가 증가할 것이라는 전망이 나온다. 삼정KPMG가 13일 발간한 ‘글로벌 핀테크 2024 투자 결과 분석과..."
4일 전,4일 전,국제유가 오늘 기름값,"트럼프 대통령은 자신의 소셜미디어 계정을 통해 러시아가 우크라이나에서 계속해서 군사 공격을 이어가고 있다고 비난하며, 협상과 휴전이라는... 우크라이나 전쟁 종식 기대감이 높아지면서 국제 유가는 하방 압력을 받고 있다. 미국 도널드 트럼프 대통령은 블라디미르 푸틴 러시아 대통령과 블라디미르..."
4일 전,4일 전,[자막뉴스] '휴전 동의' 거듭 촉구...압박 나선 미·우,미국과 우크라이나가 '30일 휴전안'에 합의한 지 하루 만에 미·러 최고위 안보 참모 간 소통이 이뤄졌습니다. 백악관은 마이크 왈츠 국가안보보좌관이... [드미트리 페스코프 / 크렘린궁 대변인 : 미국이 여러 외교 채널을 통해 우크라이나와의 회담 관련 구체적인 정보를 우리에게 전달하겠다고 했습니다. 이...
4일 전,4일 전,"트럼프, 또 면전에서 외국 정상 구박...이번에는 아일랜드",지난달 우크라이나 정상에게 고함을 쳤던 미국의 도널드 트럼프 대통령이 또 다시 백악관을 찾아온 외국 정상의 면전에서 공격적인 말을 쏟아냈다. 갑자기 공격받은 아일랜드 총리는 트럼프의 주장에 반박했다. AP통신 등 미국 매체들에 따르면 아일랜드의 미할 마틴 총리는 12일(현지시간) 아일랜드 최대...
4일 전,4일 전,"[기업민국] ""AI가 자동투자""…콴텍, 퇴직연금으로 새도약",실제로 지난 2022년 러시아-우크라이나 전쟁 및 글로벌 인플레이션으로 인한 국내증시 급락 당시 Q-X가 위험신호를 발동해 급락했던 코스피 대비 수익을 기록하기도 했다. 특히 콴텍은 고객별 맞춤형 알고리즘을 제공하는 게 특징이다. 고객의 투자성향을 우선 파악하고 해당 성향에 알맞은 알고리즘을...
4일 전,4일 전,"러 싱크탱크 ""더 많은 우크라 영토 분할, 젤렌스키 정부 해체""...푸틴 '본...","젤렌스키 정부 완전 해체 쿠르스크 사령부 방문 군복 차림 푸틴 ""완전 해방하라"" 블라디미르 푸틴 러시아 대통령이 우크라이나에 친러시아 정부를 세우고, 많은 영토를 점령한다는 2022년 2월 침공 당시의 야욕을 포기하지 않은 것으로 보인다.러시아는 볼로디미르 젤렌스키 정부를 해체하고, 도널드..."
4일 전,4일 전,"탈원전 벗어나는 민주당 ""원전 홀대했던 것 사실…반성한다""","전기에 빨간색, 파란색을 입혀 논쟁하는 것 자체가 넌센스""라며 ""러시아-우크라이나 전쟁으로 에너지안보가 중요해지면서 원전을 확대하거나 계속운전에 나서는 나라들이 나오고 있다. 국가별로 각자 유리한 방향의 믹스를 짜는데, 우리는 유행 따라 비합리적인 정책이 시행 중이며, 이제라도 바로잡아야 한다..."
4일 전,4일 전,[K블록버스터④] 글로벌 종횡무진 HK이노엔 '케이캡',러시아와 카자흐스탄 등 총 5개국에서 활약하며 다양한 시장 요구에 대응하고 있으며 우크라이나와 벨라루스에서도 안정적인 성장세를 보이고 있다는 평가다. 베트남은 현재 허가 심사 중이다. 케이캡의 성장세에 힘입어 HK이노엔은 오는 2028년까지 유럽 포함 100개국에 케이캡을 수출하고 2030년 글로벌...
4일 전,4일 전,중국이 미국에 맞서게 하는 '광물'…25년 아프리카 투자의 빛,"미국이 종전을 앞둔 우크라이나 등의 전략광물 확보에 집중하는 데는 이런 배경이 있다. 희유금속은 미국 내에도 상당량이 매장돼 있다. 트럼프 대통령은 국내 생산을 '극적으로' 늘리겠다고 했지만, 희유금속은 대부분 제련 과정에서 심각한 오염 물질을 발생시킨다. 개발 효율이나 수지타산 면에서 미국..."
4일 전,4일 전,"'30일 휴전' 묵묵부답 푸틴, 군복입고 격전지 쿠르스크 방문",미국과 우크라이나가 '30일 휴전'을 추진하기로 합의했지만 러시아는 아무런 응답을 내놓지 않고 있다. 이 가운데 블라디미르 푸틴 러시아 대통령은 군복을 입은 채 격전지인 러시아 서부 쿠르스크 지역의 군부대를 방문해 “번개처럼 전진해 군대로부터 나머지 지역을 빠르게 탈환하라”고...
4일 전,4일 전,'AI·B2B솔루션·가상자산' 중심 핀테크 투자 회복세 기대,"인공지능(AI) 등 혁신 분야에 대한 지속적인 관심에도 불구하고, 우크라이나-러시아 전쟁을 비롯한 지정학적 리스크, 거시경제적 요인, 매수자·매도자 간 가치평가 불일치로 인해 글로벌 핀테크 기업에 대한 투자가 감소한 것으로 나타났다. 삼정KPMG(회장 김교태)가 '글로벌 핀테크 2024 투자 결과..."
4일 전,4일 전,"[자막뉴스] 군복 입은 푸틴 기세등등하게 ""쿠르스크에서 다 쫓아내""...'3...","우크라이나 전쟁 최대 격전지인 쿠르스크주 러시아군 지휘소. 푸틴 러시아 대통령이 전투복을 입고 등장합니다. 발레리 게라시모프 러시아군 참모총장은 전황을 보고하면서 ""우크라이나군이 포위됐거나 고립된 상태이며, 러시아군을 쿠르스크에 묶어두려는 의도는 완전히 실패했다""고 강조했습니다. 푸틴은..."
4일 전,4일 전,"""北 핵잠수함 건조 역량 없다…러 지원해도 난제 산적""","인도태평양사령관을 역임한 해리 해리스 전 주한미국대사도 ""북한은 외부의 지원 없이 핵잠수함을 건조할 역량이 없다""면서 ""북한이 우크라이나에서 러시아를 지원한 대가로 러시아의 도움을 얻을 수 있겠지만, 이는 추측일 뿐""이라고 했다. 앞서 조선중앙통신은 지난 8일 핵잠수함 건조 시설과 함정을..."
4일 전,4일 전,"116% 폭등도 모자라 ""황제주 간다""…올해 증시 '믿을맨'은 이 업종","방산주는 지난해 러시아-우크라이나 전쟁, 중동전쟁으로 한차례 모멘텀을 받은 데 이어 올해 들어서는 도널드 트럼프 대통령 보호무역주의정책 수혜주로 꼽히고 있다. 도널드 트럼프 미국 대통령은 자국 재정부담을 줄이기 위해 동맹국들이 스스로 무장할 것을 주장하고 나섰다. 건전재정을 꾀하던..."
4일 전,4일 전,[올댓차이나] 위안화 기준치 1달러=7.1728위안…0.045% 절하,"중국인민은행은 13일 중동사태와 우크라이나 전쟁 등 내외 정세 동향, 미국 대중 추가관세 발동, 기준금리 인하 관측, 경기추이, 금리차 등을 반영해 달러에 대한 위안화 기준치를 절하 고시했다. 인민은행은 이날 달러에 대한 위안화 기준치를 1달러=7.1728위안으로 전날 1달러=7...."
4일 전,4일 전,"라인메탈 ""폭스바겐 獨공장 인수해 군용장비 생산할수도""","라인메탈은 우크라이나 전쟁의 최대 수혜 기업 중 한 곳으로, 지난달 24일 유럽 국가들의 방위비 지출 증가에 대응해 자체 자동차 공장 2곳을 군용 장비를 만드는 용도로 전환한다고 밝힌 상태다. 파르페거 CEO는 만트럭버스와의 합작 투자와 관련해 폭스바겐과 지속적인 대화를 나누고 있다면서 “새로..."
4일 전,4일 전,"푸틴, 조건부 휴전 동의 가능성...트럼프와의 관계 고려",블라디미르 푸틴 러시아 대통령이 미국이 우크라이나와 합의한 30일 일시 휴전안에 대해 조건부로 동의할 가능성이 있다고 외신들이 보도했다. 뉴욕타임스(NYT)와 AP통신 등은 12일(현지시각) 러시아의 크렘린궁은 사우디아라비아에서 열린 회담에서 가 미국이 제안한 휴전을 수락했다는 소식과...
4일 전,4일 전,‘봄바람’ 기대하는 정유업계… 기름값도 서민 웃을만큼?,"러시아-우크라이나 전쟁의 종전 가능성에 러시아산 원유 공급이 원활해질 거란 기대감도 있다. 그간 러시아가 중국, 인도 등에 저렴하게 원유를 팔면서 러시아산을 들이지 않는 국내 정유업계는 상대적으로 원가 경쟁력이 떨어진 상태였다. 미국이 수입하는 캐나다, 멕시코산 원유에 관세가 붙으면서 미국..."
4일 전,4일 전,"인텔리안테크, 원웹을 통한 저궤도 위성통신 시장 확대 기대","NH투자증권은 우크라이나 지역에 서비스 중인 저궤도 위성통신 스타링크가 중단될 수 있다는 우려가 나오면서 원웹이 대안으로 부상하고 있다고 분석했다. 이를 통해 인텔리안테크의 저궤도 위성통신 시장 입지가 확대될 것으로 기대한다. 심의섭 NH투자증권 연구원은 ""지난 4일 미국과 대통령..."
4일 전,4일 전,"[트럼프 청구서③] 방위비 인상 압박 우려...""큰 틀에서 협상 대비해야...",최근 백악관 정상회담에서 트럼프 대통령은 자신의 종전 구상에 반대한 볼로디미르 젤렌스키 우크라이나 대통령을 공개적으로 압박한 뒤 군사 지원을 전면 중단한 바 있다. 또 북대서양조약기구(NATO)와 일본을 상대로 방위비 증액 요구를 지속하고 있다. 한국 역시 일본과 마찬가지로 방위비 분담금 특별협정...
4일 전,4일 전,"푸틴, '30일 휴전' 압박 속 격전지 쿠르스크 찾아 군복 입고 회의","푸틴 대통령이 이 지역을 방문한 것은 우크라이나군의 침공 이후 처음이다. 녹색 군복을 입고 러시아군 전투 사령부를 방문한 푸틴 대통령은 우크라이나군에 점령된 쿠르스크 영토를 완전히 해방하라고 지시했다. 타스, 인테르팍스 통신 등에 따르면 푸틴 대통령은 ""쿠르스크에서 적을 패배시키는 임무가..."
